2.334161130316593358e+01,4.334117095787791385e+01,4.337056490293849009e+01
1.378251985370227395e+01,1.889675898137031496e+01,1.895304461029942544e+01
7.091807160019993894e+00,8.399255919425247185e+00,8.399255919425247185e+00
3.116097600969195192e+00,3.381286737323530023e+00,3.400823429700519096e+00
5.685245940329355818e+00,6.359080122156035131e+00,6.387636495606178855e+00
3.523349628370455733e+00,3.868578550320518783e+00,3.883297567789519622e+00
1.877858959275010520e+01,1.359291032119318174e+02,1.357433677937894743e+02
6.083838794545962436e+00,6.986694497400040227e+00,7.010413682515462597e+00
3.753794518374625078e+00,4.133896467015109266e+00,4.133896467015109266e+00
7.786054200510822199e+00,9.174181162370841136e+00,9.192409912531097405e+00
2.219615139117656000e+01,4.399185833765154285e+01,4.399185833765154285e+01
3.201960095795005401e+00,3.471181355100882993e+00,3.486889731551599869e+00
5.087596680815249961e+00,5.839683210585999262e+00,5.852657516034915020e+00
5.942295212053255504e+00,6.706198625152705262e+00,6.719791663437195695e+00
4.522790615018720040e+00,5.079872045632646049e+00,5.079872045632646049e+00
3.672642705448143197e+00,4.026363123216782469e+00,4.068648424231319005e+00
1.080276871686477058e+01,6.922993861040178842e+01,6.913489639827342614e+01
5.510193709414660468e+00,6.309508697196634763e+00,6.330015797768596464e+00
1.373293979365710804e+01,2.235972048125825751e+01,2.235972048125825751e+01
3.690298170699117808e+00,4.006045431594604800e+00,4.035641212992057802e+00
4.118495561771619684e+00,4.509368026675135255e+00,4.541761772704506761e+00
3.925962547187445750e+00,4.297382924525112280e+00,4.310034802643708751e+00
1.818786299914356874e+01,2.942573533490709892e+01,2.942573533490709892e+01
2.256596296245928279e+00,2.414042253151340578e+00,2.414042253151340578e+00
4.550712891317427733e+00,5.113227943285924226e+00,5.147815070493500400e+00
3.264684124280873068e+00,3.560393236708551790e+00,3.560393236708551790e+00
2.157972958718135548e+00,2.295103483505700037e+00,2.349808502835922130e+00
4.462002804361858033e+00,4.918333050943175522e+00,4.918333050943175522e+00
3.316103444390164690e+00,3.587910255287888095e+00,3.616337926687714699e+00
6.465224789241535319e+00,7.718413049325613784e+00,7.727069302135192608e+00
4.320817674826798793e+00,4.796613388631609354e+00,4.808367706405157982e+00
6.282652950897794852e+00,7.298328575776781513e+00,7.319152956456098202e+00
3.626676765796766233e+00,3.943399548612847472e+00,3.943399548612847472e+00
7.424447070572029794e+00,8.876846286829577437e+00,8.886455986499903759e+00
4.711880331919636511e+00,5.249942856831872007e+00,5.276163378819878069e+00
4.345595230532022235e+00,4.803498724887933058e+00,4.817167217359181741e+00
3.072357003853325441e+00,3.331005854092723872e+00,3.376669957221167362e+00
3.586096976572895834e+00,3.908593097266584770e+00,3.922040285361689360e+00
3.170904552324412595e+00,3.459999999999999964e+00,3.500557098520177046e+00
3.933988908134605555e+00,4.324627151558848581e+00,4.324627151558848581e+00
3.351260272347345914e+00,3.650356147008125163e+00,3.650356147008125163e+00
1.864694426485104373e+01,1.363163860289730280e+02,1.361204507045139280e+02
6.480604833073577709e+00,7.337002112579768642e+00,7.348870661537050708e+00
3.413453054326305303e+00,3.769283751589948661e+00,3.796458876374139813e+00
2.436344642627136015e+00,2.599442247867799427e+00,2.599442247867798983e+00
3.456353288204140739e+01,2.546890849643934018e+02,2.543225204341918868e+02
3.857676577780109195e+00,4.257452289809011248e+00,4.282184022201755980e+00
4.480732631221096440e+00,4.996438731736835948e+00,5.008742357119200683e+00
2.397732850302086494e+00,2.581840428841410517e+00,2.630133076481111942e+00
5.825527435344340255e+00,7.471947537289056029e+00,7.486895217645296086e+00
2.000249557846718762e+00,2.116978979583877596e+00,2.134736517699549641e+00
4.201802279860841871e+00,4.661448272801061776e+00,4.685072037866651939e+00
4.194490708270761559e+01,3.055448541540179690e+02,3.051231888926174634e+02
2.830900905998837036e+00,3.092183694414031070e+00,3.132714477892931892e+00
6.107846210690980548e+00,6.964617721023888208e+00,6.974955196988720907e+00
2.555474485469514168e+00,2.729010809799037318e+00,2.729010809799036874e+00
3.625956891542726712e+00,3.944413771398735502e+00,3.958219296602957904e+00
6.231768886734880830e+00,7.970570870395675023e+00,7.978840767931140832e+00
4.652844754157936080e+00,5.173934672954423775e+00,5.173934672954423775e+00
7.534775551555558337e+00,9.476898226740646081e+00,9.493155429044657367e+00
2.448872319177846091e+00,2.625471386246665428e+00,2.660432295699327820e+00
3.410172481992190363e+00,3.709703492194490693e+00,3.723385556184049427e+00
3.278139362285387381e+00,3.587910255287887207e+00,3.601444154780135687e+00
4.123239362394588881e+00,4.562576026763828452e+00,4.608372814779638560e+00
2.089320300514167172e+01,1.510866569224430123e+02,1.508716921758352782e+02
3.399689737982584337e+00,3.711118429799836527e+00,3.725197981315892193e+00
6.889677871690631505e+00,8.413625853340519711e+00,8.421900023153918724e+00
3.973515988775929930e+00,4.372402085810497496e+00,4.372402085810497496e+00
2.632527201633696023e+00,2.832295888497527336e+00,2.832295888497527336e+00
2.949899834056885606e+00,3.250769139757543336e+00,3.250769139757543336e+00
3.283335985325238848e+00,3.554658914720229212e+00,3.568346956224967226e+00
4.309416306678890862e+00,4.899173399666518769e+00,4.919867884405028313e+00
2.666904363990757254e+00,2.865309756378880746e+00,2.865309756378880746e+00
2.320859210177428356e+00,2.475964458549435587e+00,2.491485500660198582e+00
3.977502868194301655e+00,4.384278732015107316e+00,4.384278732015107316e+00
2.847090226207277031e+00,3.061682543961733227e+00,3.077336510685823256e+00
3.013499401687628421e+00,3.263295879934886123e+00,3.263295879934886123e+00
4.314105175889817900e+00,4.822903689687365159e+00,4.822903689687365159e+00
2.830357216325983138e+00,3.062613263211664272e+00,3.077190276859720353e+00
2.462603820149966705e+00,2.632489316217637043e+00,2.665633133047383030e+00
3.883645742848170990e+00,4.252058325093859281e+00,4.252058325093859281e+00
3.717651441286415004e+00,4.137281716296342005e+00,4.149987951789741558e+00
4.080388180014312027e+00,4.573171765853540904e+00,4.573171765853540904e+00
2.598722962903057265e+00,2.809608513654527240e+00,2.809608513654527684e+00
4.281378210180421640e+00,4.748589264192050408e+00,4.773625456610520068e+00
2.409194396029812424e+01,1.771904227095809574e+02,1.769414027298303154e+02
4.258896497949407944e+00,4.720370748151037965e+00,4.745302940803672875e+00
1.357588167742837904e+01,9.722043560898086412e+01,9.708057426694588798e+01
