-2.969809554453656020e+01,-3.981000000000000227e+01,4.178999999999999915e+01
-6.254271880556867558e+01,-4.412500000000000000e+02,4.426100000000000136e+02
-5.860296054769919216e+00,-6.250000000000000000e+00,8.230000000000000426e+00
-4.557618081309697367e+00,-4.820000000000000284e+00,6.780000000000000249e+00
-3.166210702492465057e+00,-3.290000000000000036e+00,5.290000000000000036e+00
-2.481785061808149173e+00,-2.560000000000000053e+00,4.559999999999999609e+00
-2.164575892436109150e+00,-2.229999999999999982e+00,4.200000000000000178e+00
-2.483963333560477160e+00,-2.580000000000000071e+00,4.549999999999999822e+00
-4.279833297055185781e+00,-4.700000000000000178e+00,6.679999999999999716e+00
-2.334732067241757747e+00,-2.410000000000000142e+00,4.400000000000000355e+00
-2.244008790015321608e+00,-2.319999999999999840e+00,4.309999999999999609e+00
-2.516008375314334966e+00,-2.609999999999999876e+00,4.599999999999999645e+00
-2.239142158781657788e+00,-2.310000000000000053e+00,4.299999999999999822e+00
-1.896374595051098622e+00,-1.949999999999999956e+00,3.930000000000000160e+00
-1.781286450463088977e+00,-1.830000000000000071e+00,3.790000000000000036e+00
-1.752853856687008438e+00,-1.800000000000000044e+00,3.790000000000000036e+00
-1.809724963554099064e+00,-1.860000000000000098e+00,3.859999999999999876e+00
-2.040377620827168226e+00,-2.100000000000000089e+00,4.089999999999999858e+00
-1.675031966288008878e+00,-1.719999999999999973e+00,3.700000000000000178e+00
-2.177498572513986819e+00,-2.279999999999999805e+00,4.280000000000000249e+00
-1.627387393994998543e+00,-1.669999999999999929e+00,3.640000000000000124e+00
-1.734218303795998617e+00,-1.780000000000000027e+00,3.770000000000000018e+00
-1.646119986587008199e+00,-1.689999999999999947e+00,3.680000000000000160e+00
-1.820483696987009292e+00,-1.870000000000000107e+00,3.859999999999999876e+00
-1.760359742376204517e+00,-1.810000000000000053e+00,3.790000000000000036e+00
-2.049704086495259148e+00,-2.109999999999999876e+00,4.110000000000000320e+00
-1.751797133154098240e+00,-1.800000000000000044e+00,3.790000000000000036e+00
-2.268074187180963097e+00,-2.339999999999999858e+00,4.320000000000000284e+00
-1.950406415328978627e+00,-2.009999999999999787e+00,3.990000000000000213e+00
-1.868805586790998285e+00,-1.919999999999999929e+00,3.919999999999999929e+00
-1.829218309081018345e+00,-1.879999999999999893e+00,3.859999999999999876e+00
-1.646599294691008852e+00,-1.689999999999999947e+00,3.660000000000000142e+00
-1.847486934576447970e+00,-1.899999999999999911e+00,3.890000000000000124e+00
-1.797994941122177615e+00,-1.850000000000000089e+00,3.810000000000000053e+00
-1.685508313895998089e+00,-1.729999999999999982e+00,3.709999999999999964e+00
-1.646709899563088886e+00,-1.689999999999999947e+00,3.689999999999999947e+00
-1.743633105290008478e+00,-1.790000000000000036e+00,3.779999999999999805e+00
-1.702701944352097652e+00,-1.750000000000000000e+00,3.740000000000000213e+00
-1.685702363993008435e+00,-1.729999999999999982e+00,3.709999999999999964e+00
-1.788695354866224330e+00,-1.840000000000000080e+00,3.810000000000000053e+00
-1.990989401434118511e+00,-2.049999999999999822e+00,4.040000000000000036e+00
-1.463406882596998138e+00,-1.500000000000000000e+00,3.479999999999999982e+00
-1.578978148465088882e+00,-1.620000000000000107e+00,3.589999999999999858e+00
-1.705016185190008526e+00,-1.750000000000000000e+00,3.750000000000000000e+00
-1.682921177431716098e+00,-1.729999999999999982e+00,3.729999999999999982e+00
-1.692431194176447162e+00,-1.739999999999999991e+00,3.709999999999999964e+00
-1.617584443595998511e+00,-1.659999999999999920e+00,3.649999999999999911e+00
-1.664939896091997884e+00,-1.709999999999999964e+00,3.680000000000000160e+00
-1.625385310080204038e+00,-1.669999999999999929e+00,3.629999999999999893e+00
-1.569267444491008412e+00,-1.610000000000000098e+00,3.600000000000000089e+00
-1.865440405304208848e+00,-1.919999999999999929e+00,3.899999999999999911e+00
-3.450773885958266174e+00,-1.550999999999999979e+01,1.748000000000000043e+01
-1.646220878277028676e+00,-1.689999999999999947e+00,3.660000000000000142e+00
-1.686189493196998290e+00,-1.729999999999999982e+00,3.729999999999999982e+00
-1.569851593892007235e+00,-1.610000000000000098e+00,3.600000000000000089e+00
-1.511339614091008698e+00,-1.550000000000000044e+00,3.520000000000000018e+00
-1.665524025989008505e+00,-1.709999999999999964e+00,3.689999999999999947e+00
-1.808764338435129293e+00,-1.860000000000000098e+00,3.839999999999999858e+00
-1.598282295488009153e+00,-1.639999999999999902e+00,3.609999999999999876e+00
-1.685611175489008629e+00,-1.729999999999999982e+00,3.720000000000000195e+00
-1.502215921898997886e+00,-1.540000000000000036e+00,3.509999999999999787e+00
-1.502410951997998456e+00,-1.540000000000000036e+00,3.520000000000000018e+00
