-7.845137004369307476e+01,-5.312500000000000000e+02
-7.340234021031639600e+01,-1.768000000000000114e+02
-7.525887628927823414e+01,-5.269500000000000455e+02
-8.402681204670707871e+01,-5.955499999999999545e+02
-7.176578931500895919e+01,-1.695000000000000000e+02
-7.100951148140437397e+01,-1.714000000000000057e+02
-6.413565696256667081e+01,-1.525999999999999943e+02
-6.023997533066945209e+01,-1.280000000000000000e+02
-6.389877603035980513e+01,-1.406999999999999886e+02
-5.602012294058475561e+01,-1.149000000000000057e+02
-8.400674420925994923e+01,-5.956499999999999773e+02
-8.915298353851287061e+01,-6.312500000000000000e+02
-7.990229908870135489e+01,-5.616000000000000227e+02
-6.747209816599766441e+01,-1.633499999999999943e+02
-7.779661752268032160e+01,-5.302500000000000000e+02
-8.096892335575782340e+01,-5.630000000000000000e+02
-9.192976101865127703e+01,-6.633500000000000227e+02
-8.355335496395355221e+01,-5.948999999999999773e+02
-9.186709356734654364e+01,-6.632500000000000000e+02
-6.030127071840919228e+01,-1.308000000000000114e+02
-6.237269825827755909e+01,-1.485500000000000114e+02
-7.711961676234048468e+01,-5.294500000000000455e+02
-6.747758356177470773e+01,-1.635999999999999943e+02
-7.462512752249060100e+01,-4.978000000000000114e+02
-7.739996662460831089e+01,-5.300499999999999545e+02
-7.426215992816089795e+01,-4.973999999999999773e+02
-6.738135483170970019e+01,-1.604000000000000057e+02
-7.317776699917239114e+01,-4.958999999999999773e+02
-8.542496725082619946e+01,-5.976000000000000227e+02
-6.641313436079394705e+01,-1.545999999999999943e+02
-8.518484850734041913e+01,-5.972500000000000000e+02
-6.291453224460870075e+01,-1.419000000000000057e+02
-8.279485914574632943e+01,-5.940000000000000000e+02
-7.778749836011009222e+01,-5.587999999999999545e+02
-6.996801334806522732e+01,-4.627500000000000000e+02
-8.852429704395463261e+01,-6.302000000000000455e+02
-6.861176901190621891e+01,-4.608000000000000114e+02
-6.228184715377712166e+01,-3.954499999999999886e+02
-6.502296950786674756e+01,-4.275500000000000114e+02
-7.148833090103440213e+01,-4.931499999999999773e+02
-7.248719827145137629e+01,-4.948500000000000227e+02
-6.632483465057980254e+01,-1.506500000000000057e+02
-7.467531083128679370e+01,-5.260000000000000000e+02
-6.777397215016007692e+01,-1.561500000000000057e+02
-7.901207325134257076e+01,-5.602500000000000000e+02
-6.260344192279992370e+01,-1.400999999999999943e+02
-8.306292563955166486e+01,-5.942999999999999545e+02
-6.727344077880108841e+01,-1.514499999999999886e+02
-7.946126691533584108e+01,-5.610499999999999545e+02
-7.708856146661678110e+01,-5.292000000000000455e+02
-8.219091432290302635e+01,-5.647999999999999545e+02
-8.520216687867261385e+01,-5.972999999999999545e+02
-8.741206575924164213e+01,-6.288500000000000227e+02
-5.513056594804813670e+01,-1.192999999999999972e+02
-7.497406253564987821e+01,-1.888499999999999943e+02
-8.129030808824681742e+01,-5.637500000000000000e+02
-6.820785012440862261e+01,-1.574000000000000057e+02
-8.859749871812364574e+01,-6.303500000000000227e+02
-8.195419951674200831e+01,-5.644500000000000455e+02
-5.856222053695140772e+01,-1.331500000000000057e+02
-9.096757238225642084e+01,-6.620000000000000000e+02
-8.550295560733326283e+01,-5.977500000000000000e+02
-6.314079807840719383e+01,-1.467500000000000000e+02
-6.363890378937055914e+01,-1.510999999999999943e+02
-6.823607851612625552e+01,-1.580500000000000114e+02
-8.471418271409950762e+01,-5.965000000000000000e+02
-8.093149184334130553e+01,-5.630000000000000000e+02
-6.849841235784786875e+01,-1.630500000000000114e+02
-8.045422643104029703e+01,-5.623999999999999773e+02
-6.698961888096555128e+01,-1.538499999999999943e+02
-8.089724638449276028e+01,-5.630000000000000000e+02
-7.380477044426852729e+01,-4.963999999999999773e+02
-7.130046298098764623e+01,-1.765999999999999943e+02
-6.900672183956680783e+01,-1.608000000000000114e+02
-7.573858006221749406e+01,-5.275499999999999545e+02
-6.095689588516198398e+01,-1.375999999999999943e+02
-8.579125814166302177e+01,-6.267000000000000455e+02
-6.304061241057014797e+01,-1.380999999999999943e+02
-5.495825896546025291e+01,-1.247999999999999972e+02
-5.740744287978138516e+01,-1.255000000000000000e+02
-6.260614741611165357e+01,-1.364000000000000057e+02
-7.008646947140000805e+01,-4.631000000000000227e+02
-8.609627878687336988e+01,-5.986499999999999773e+02
-6.676952923892186220e+01,-4.588999999999999773e+02
-8.188837753580992285e+01,-5.647000000000000455e+02
-7.633561554210915290e+01,-5.283500000000000227e+02
-7.453228949679167670e+01,-4.974499999999999886e+02
-8.920861160413997482e+01,-6.312999999999999545e+02
-7.084193137918305183e+01,-1.709000000000000057e+02
-7.699165819648267473e+01,-5.291499999999999773e+02
-7.751490755457290049e+01,-5.297000000000000455e+02
-7.466565070768686496e+01,-4.975000000000000000e+02
-7.749420213536113522e+01,-5.298999999999999773e+02
-6.484233603896677778e+01,-1.399000000000000057e+02
-9.080149575644307447e+01,-6.617999999999999545e+02
-7.257026841876276535e+01,-4.946999999999999886e+02
-8.287321996397322721e+01,-5.942999999999999545e+02
-6.823694469260296103e+01,-4.602500000000000000e+02
-7.036311871426232756e+01,-1.679499999999999886e+02
-7.572001751527284341e+01,-4.992500000000000000e+02
