-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-8.551066876471205092e+01,-6.263999999999999773e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-8.551066876471205092e+01,-6.263999999999999773e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-8.551066876471205092e+01,-6.263999999999999773e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-8.551066876471205092e+01,-6.263999999999999773e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-8.551066876471205092e+01,-6.263999999999999773e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-8.551066876471205092e+01,-6.263999999999999773e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-8.551066876471205092e+01,-6.263999999999999773e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-8.551066876471205092e+01,-6.263999999999999773e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-8.551066876471205092e+01,-6.263999999999999773e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-8.076007605556137037e+01,-5.916000000000000227e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-8.551066876471205092e+01,-6.263999999999999773e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.501185418301338359e+01,-6.960000000000000000e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
-9.026126147386271725e+01,-6.612000000000000455e+02
