1.341582726091956168e+01,1.769556724154385563e+01,1.772393579315836121e+01
2.617831003762831177e+00,2.810889538918239783e+00,2.810889538918239783e+00
1.256764094814616373e+00,1.313735133122349907e+00,1.393233648746683206e+00
1.697219184224526556e+00,1.786029115104230236e+00,1.851782924643166517e+00
1.123078928653651110e+00,1.170085466963845411e+00,1.251039567719582690e+00
1.336672978766323849e+00,1.398963902321999520e+00,1.491945039202181356e+00
9.396197513963723269e-01,9.725739046468395710e-01,1.040384544291195645e+00
1.078409273686142145e+00,1.123209686567917753e+00,1.142759817284454416e+00
1.308852865442083235e+00,1.366565036871644878e+00,1.421126313879242264e+00
1.124716755786241418e+00,1.171153277756588285e+00,1.263764218515463611e+00
1.463933535081095361e+00,1.529575104399912400e+00,1.562049935181330840e+00
1.087979990729825541e+00,1.133975308373158297e+00,1.192644121270045598e+00
1.213381497855936075e+00,1.267872233310596508e+00,1.304262243569136670e+00
8.877917050127067666e-01,9.205976319760983406e-01,9.846826900072938038e-01
1.126172819057443597e+00,1.171494771648597499e+00,1.262497524750049616e+00
7.925497800265904891e-01,8.179853299418030632e-01,9.738583059151885157e-01
9.444402833998492008e-01,9.787236586493665014e-01,1.079999999999999627e+00
1.070703785140710185e+00,1.114046677657628326e+00,1.133313725320574283e+00
9.830788580961323797e-01,1.021958903283297193e+00,1.121561411604377057e+00
1.180899898095707945e+00,1.229796731171456825e+00,1.300000000000000044e+00
9.399372825632456019e-01,9.742176348229385496e-01,1.034408043278860045e+00
1.005417271123891121e+00,1.042832680730710671e+00,1.083097410208334166e+00
9.467089133699791992e-01,9.864583113340371634e-01,1.007769814987529822e+00
9.844823797579627112e-01,1.021958903283297193e+00,1.083097410208334166e+00
1.108188711554168870e+00,1.158058720445556800e+00,1.247236946213508890e+00
1.127134496714653711e+00,1.177921898938975254e+00,1.297536126664687206e+00
9.323579379896007602e-01,9.705153270299242685e-01,9.917661014573946332e-01
9.081294780916201459e-01,9.420721840708387029e-01,1.001798382909455221e+00
8.243721394982311823e-01,8.541662601625052975e-01,9.618211892030655852e-01
6.486526761290960508e-01,6.707458535093597796e-01,6.997142273814369595e-01
7.902214274314561804e-01,8.170067319184094456e-01,9.109884741312587186e-01
6.976854606612513665e-01,7.196526940128826766e-01,7.939773296511674072e-01
9.159222160830029491e-01,9.580709785814420787e-01,1.050904372433571599e+00
7.901812014508931004e-01,8.175573374387877790e-01,9.075241043630741800e-01
7.110704756081053235e-01,7.348469228349531202e-01,7.846018098373210847e-01
9.373602713194815195e-01,9.744742172063867169e-01,1.033198915988591038e+00
7.689214509266520947e-01,7.927168473042562891e-01,8.852118390532291992e-01
8.020648126555450785e-01,8.301204731844651352e-01,9.000000000000000222e-01
7.778238275512528999e-01,8.039900496896705828e-01,8.944271909999150783e-01
