2.298853817005028333e+01,4.509847447530791698e+01,4.509847447530791698e+01
5.920725988801226691e+00,6.854742883580684065e+00,6.873601675977450753e+00
3.987564311241118986e+01,3.348680843257537276e+02,3.343854917606325330e+02
4.540324996393741941e+01,3.455118919805798896e+02,3.450120206601503128e+02
7.378273395650899680e+00,9.101049390042884824e+00,9.101049390042884824e+00
2.755889653273029705e+00,2.943654191646839280e+00,2.960810699791528222e+00
4.028432977334028386e+00,4.579028281196786843e+00,4.594823173964368124e+00
3.252824612132273785e+01,2.408565089425652275e+02,2.405095613484004389e+02
3.910172770127903430e+00,4.264399137041466226e+00,4.294403334573965836e+00
4.154885897017864949e+01,3.050855250581383302e+02,3.046469044648246722e+02
4.213881508761359918e+00,4.673446265872756911e+00,4.673446265872756911e+00
1.347294377477710547e+01,9.729371768002295084e+01,9.715573889379871275e+01
3.860816159956813465e+01,2.833526514786829011e+02,2.829453509072025668e+02
3.732734187852889818e+01,2.730695770312028685e+02,2.726772817819629040e+02
2.202849136770040683e+00,2.353635485796389037e+00,2.372741030959763187e+00
2.652629789229341561e+00,2.854382595238415199e+00,2.854382595238415199e+00
3.377307500154181685e+00,3.678369203872823956e+00,3.692302804483943213e+00
1.870257332189482824e+01,1.364068913215164685e+02,1.362132427482731885e+02
9.830395394082298566e+00,6.916517259430500530e+01,6.906579761358003111e+01
2.772579288076972404e+00,2.983353817434331923e+00,2.983353817434331923e+00
2.493122040459608169e+00,2.665689404262994611e+00,2.683579698835120819e+00
2.241549226923248206e+00,2.396226199673143764e+00,2.396226199673143764e+00
5.457043031665346433e+00,6.155087326756624400e+00,6.174746958378132256e+00
2.183194721190953924e+00,2.332616556573325894e+00,2.332616556573325894e+00
2.055544409003099648e+00,2.196269564511605932e+00,2.196269564511605932e+00
2.188233769252693861e+00,2.335187358650264500e+00,2.351680250374187153e+00
3.248509178842375000e+00,3.522428139792209922e+00,3.522428139792209922e+00
3.049728516580258564e+00,3.317755265235817319e+00,3.331726279273254931e+00
2.502386178587375554e+00,2.704422304300862834e+00,2.704422304300863278e+00
2.152466963341205020e+00,2.299456457513383789e+00,2.315685643605366550e+00
1.779051167034348513e+00,1.872404870747776284e+00,1.911517721602391973e+00
3.088857630848289570e+00,3.362662635472073891e+00,3.374966666502055901e+00
1.742687502047144399e+00,1.847809513992175523e+00,1.847809513992175523e+00
2.935101085589780556e+00,3.186392945008507116e+00,3.227134952244793187e+00
1.874039387029627690e+01,1.364616781371238687e+02,1.362657315688724395e+02
1.457899404226106199e+00,1.532187978023584529e+00,1.532187978023584529e+00
3.035867028975475002e+00,3.307929866245655770e+00,3.320767983464066209e+00
1.636958709513191224e+01,1.187459687736809713e+02,1.185754190378427779e+02
1.403366640157799106e+00,1.480675521510367743e+00,1.480675521510367743e+00
2.231534068624876355e+00,2.373415260758217737e+00,2.373415260758217737e+00
1.966191895190408045e+00,2.082762588486743560e+00,2.082762588486743560e+00
1.714332413100259744e+00,1.805547008526779074e+00,1.805547008526779074e+00
1.622695169529308368e+00,1.719999999999999973e+00,1.740430981107840891e+00
1.728176441733563884e+00,1.822388542545194889e+00,1.840543398021355914e+00
9.702621976756828914e+00,6.924312168006294144e+01,6.914528111158418255e+01
3.766967236135019714e+00,4.166485329387347392e+00,4.166485329387348280e+00
1.832425609027617197e+00,1.951922129594313438e+00,1.951922129594313438e+00
1.660826570423772575e+00,1.747541129701959628e+00,1.801221807551751208e+00
1.851692312113891070e+00,1.957830431881168121e+00,1.957830431881168121e+00
1.749023960823008261e+00,1.847674213707600099e+00,1.847674213707599655e+00
2.106883943330406961e+00,2.232017025024674250e+00,2.250244431167423009e+00
9.641582108013533770e+00,6.929796173048670482e+01,6.919997904623960494e+01
2.214544720835217806e+00,2.363450866847033538e+00,2.379075450674063674e+00
2.736743483375221331e+01,1.993433229380909211e+02,1.990571463173327516e+02
1.823638093144952510e+00,1.942446910471429700e+00,1.958468789641540919e+00
1.410915241606301551e+00,1.480911881240743799e+00,1.480911881240743799e+00
1.411731187298349122e+00,1.480911881240743577e+00,1.501865506628339952e+00
1.764857337769500489e+00,1.863974248749161289e+00,1.899368316046153859e+00
1.463437076447182017e+00,1.539610340313419368e+00,1.559839735357450019e+00
1.693976020555712170e+00,1.786057109949175548e+00,1.786057109949175548e+00
1.827301637696092218e+00,1.930051812776019560e+00,1.948435269645877099e+00
1.752825805038028761e+00,1.853752950098799479e+00,1.853752950098799479e+00
1.416863719280929024e+00,1.493284969454926836e+00,1.493284969454926836e+00
1.475152307448550637e+00,1.545671375163556904e+00,1.565119803721107372e+00
2.256861378696317644e+00,2.406989821332861990e+00,2.406989821332861990e+00
2.267420691139816924e+00,2.491003813726507587e+00,2.491003813726508032e+00
2.244916121143532450e+00,2.424871130596428337e+00,2.440061474635425665e+00
2.063298030950321049e+00,2.192601194928069930e+00,2.192601194928069930e+00
1.671870404894741480e+00,1.764766273476461755e+00,1.764766273476461755e+00
1.502431092373056387e+00,1.577973383805950203e+00,1.598092613085987823e+00
2.441832015795464628e+01,1.777329285754330215e+02,1.774806972602936241e+02
1.993752965707809244e+00,2.129107794358941153e+00,2.129107794358941153e+00
1.919161686420943536e+00,2.028891322865766789e+00,2.028891322865766789e+00
2.746130691530733525e+00,2.994578434437808578e+00,3.007390895776602235e+00
1.904554948913474099e+00,2.029063823540304679e+00,2.029063823540304679e+00
1.591983044291956251e+00,1.681546906868791380e+00,1.701146672100909640e+00
1.832350817846363000e+00,1.946561070195333087e+00,1.946561070195333309e+00
1.879377441803894655e+01,1.365116170880705795e+02,1.363179265540669576e+02
2.571697096573729802e+00,2.780719331396104277e+00,2.780719331396104277e+00
2.494017267808863458e+00,2.689442321374450273e+00,2.689442321374450273e+00
1.790965259095901763e+00,1.908166659388010888e+00,1.924681791881452497e+00
2.282196611675091358e+00,2.426417111710185814e+00,2.442212112000102131e+00
2.080991613733133505e+01,1.517479607770727625e+02,1.515300270573459613e+02
2.933366329978659426e+00,3.156754662624259300e+00,3.185514087239296188e+00
3.536320502008472477e+00,3.892698292958244988e+00,3.892698292958244988e+00
2.062275430475217330e+00,2.193718304614337367e+00,2.193718304614337367e+00
1.773278908348272287e+00,1.871336420850083782e+00,1.871336420850083782e+00
9.641979880886843546e+00,6.929705910065736418e+01,6.920055707868253592e+01
1.917219066319647780e+00,2.045873896407108816e+00,2.045873896407108816e+00
